2022-03-09 00:00:00/水位5分钟_120.100,雨量5分钟_4095.50
2022-03-09 00:00:02/日水位_20.100,时水位_20.100,水位5分钟_120.100,当前水位_20.100,日雨量_4095.50,时雨量_4095.50,雨量5分钟_4095.50,雨量计数_8191.0,CSQ_61.0,环境温度_10.880,电压_11.40
2022-03-09 00:05:00/水位5分钟_120.100,雨量5分钟_4095.50
2022-03-09 00:10:00/水位5分钟_120.100,雨量5分钟_4095.50
2022-03-09 00:15:00/水位5分钟_120.100,雨量5分钟_4095.50
2022-03-09 00:15:01/日水位_20.100,时水位_20.100,水位5分钟_120.100,当前水位_20.100,日雨量_4095.50,时雨量_4095.50,雨量5分钟_4095.50,雨量计数_8191.0,CSQ_61.0,环境温度_10.810,电压_11.40
2022-03-09 00:20:00/水位5分钟_120.100,雨量5分钟_4095.50
2022-03-09 00:25:00/水位5分钟_120.090,雨量5分钟_4095.50
2022-03-09 00:30:00/水位5分钟_120.090,雨量5分钟_4095.50
2022-03-09 00:30:01/日水位_20.090,时水位_20.090,水位5分钟_120.090,当前水位_20.090,日雨量_4095.50,时雨量_4095.50,雨量5分钟_4095.50,雨量计数_8191.0,CSQ_61.0,环境温度_10.690,电压_11.40
2022-03-09 00:35:00/水位5分钟_120.080,雨量5分钟_4095.50
2022-03-09 00:40:00/水位5分钟_120.080,雨量5分钟_4095.50
2022-03-09 00:45:00/水位5分钟_120.070,雨量5分钟_4095.50
2022-03-09 00:45:01/日水位_20.070,时水位_20.070,水位5分钟_120.070,当前水位_20.070,日雨量_4095.50,时雨量_4095.50,雨量5分钟_4095.50,雨量计数_8191.0,CSQ_61.0,环境温度_10.560,电压_11.40
2022-03-09 00:50:00/水位5分钟_120.070,雨量5分钟_4095.50
2022-03-09 00:55:00/水位5分钟_120.060,雨量5分钟_4095.50
2022-03-09 01:00:00/水位5分钟_120.090,雨量5分钟_4095.50
2022-03-09 01:00:01/日水位_20.090,时水位_20.090,水位5分钟_120.090,当前水位_20.090,日雨量_4095.50,时雨量_4095.50,雨量5分钟_4095.50,雨量计数_8191.0,CSQ_61.0,环境温度_10.440,电压_11.40
2022-03-09 01:05:00/水位5分钟_120.090,雨量5分钟_4095.50
2022-03-09 01:10:00/水位5分钟_120.090,雨量5分钟_4095.50
2022-03-09 01:15:00/水位5分钟_120.090,雨量5分钟_4095.50
2022-03-09 01:15:01/日水位_20.090,时水位_20.090,水位5分钟_120.090,当前水位_20.090,日雨量_4095.50,时雨量_4095.50,雨量5分钟_4095.50,雨量计数_8191.0,CSQ_61.0,环境温度_10.380,电压_11.40
2022-03-09 01:20:00/水位5分钟_120.100,雨量5分钟_4095.50
2022-03-09 01:25:00/水位5分钟_120.100,雨量5分钟_4095.50
2022-03-09 01:30:00/水位5分钟_120.100,雨量5分钟_4095.50
